"sfh_qty","th_qty","households","hhincome_100_below_150k","hhincome_150_below_200k","hhincome_above_200k","avg_rtl_price","net_summer_capacity_mw","year_since_1990","rounded_price_per_watt","interconn","net_metering","count"
141330,8766,181425,34289,16147,15603,16.9,13236,20.75,6.8,1,1,11
141330,8766,181425,34289,16147,15603,16.9,13236,20.5,7.01,1,1,9
141330,8766,181425,34289,16147,15603,16.9,13236,20.25,7.41,1,1,2
141330,8766,181425,34289,16147,15603,16.9,13236,20,7.52,1,1,10
141330,8766,181425,34289,16147,15603,16.9,13236,19.75,7.73,1,1,9
141330,8766,181425,34289,16147,15603,16.9,13236,19.5,8.08,1,1,7
141330,8766,181425,34289,16147,15603,16.9,13236,19.25,8.06,1,1,17
141330,8766,181425,34289,16147,15603,16.9,13236,19,8.19,1,1,14
141330,8766,181425,34289,16147,15603,16.9,13236,18.75,8.17,1,1,12
141330,8766,181425,34289,16147,15603,16.9,13236,18.5,8.22,1,1,2
141330,8766,181425,34289,16147,15603,16.9,13236,18.25,8.14,1,1,3
141330,8766,181425,34289,16147,15603,16.9,13236,18,8.15,1,1,2
141330,8766,181425,34289,16147,15603,16.9,13236,17.75,8.25,1,1,12
141330,8766,181425,34289,16147,15603,16.9,13236,17.5,8.22,1,1,2
141330,8766,181425,34289,16147,15603,16.9,13236,17.25,8.25,1,1,1
141330,8766,181425,34289,16147,15603,16.9,13236,17,8.32,1,1,2
141330,8766,181425,34289,16147,15603,16.9,13236,16.75,8.2,1,1,3
141330,8766,181425,34289,16147,15603,16.9,13236,16.5,7.9,1,1,2
141330,8766,181425,34289,16147,15603,16.9,13236,16.25,8.02,1,1,1
141330,8766,181425,34289,16147,15603,16.9,13236,14.5,8.3,1,1,2
141330,8766,181425,34289,16147,15603,16.9,13236,14.25,8.42,1,1,1
15004,1143,18085,2279,633,398,10.31,42344,23.5,4.8,2,1,1
15004,1143,18085,2279,633,398,10.31,42344,23.25,4.93,2,1,1
15004,1143,18085,2279,633,398,10.31,42344,22.75,5.4,2,1,1
15004,1143,18085,2279,633,398,10.31,42344,22.5,5.67,2,1,4
15004,1143,18085,2279,633,398,10.31,42344,22.25,6.02,2,1,4
15004,1143,18085,2279,633,398,10.31,42344,22,6.2,2,1,11
15004,1143,18085,2279,633,398,10.31,42344,21.75,6.32,2,1,11
15004,1143,18085,2279,633,398,10.31,42344,21.5,6.48,2,1,13
15004,1143,18085,2279,633,398,10.31,42344,21.25,6.48,2,1,14
15004,1143,18085,2279,633,398,10.31,42344,21,6.56,2,1,18
15004,1143,18085,2279,633,398,10.31,42344,20.75,6.8,2,1,6
15004,1143,18085,2279,633,398,10.31,42344,20.5,7.01,2,1,6
15004,1143,18085,2279,633,398,10.31,42344,20.25,7.41,2,1,2
15004,1143,18085,2279,633,398,10.31,42344,20,7.52,2,1,7
15004,1143,18085,2279,633,398,10.31,42344,19.75,7.73,2,1,1
15351,135,23708,2015,545,403,10.49,58636,20.5,7.01,4,2,1
15351,135,23708,2015,545,403,10.49,58636,20,7.52,4,2,4
15351,135,23708,2015,545,403,10.49,58636,19.5,8.08,4,2,1
46869,2317,62330,8851,2743,1932,10.73,16669,26,4.21,4,4,2
46869,2317,62330,8851,2743,1932,10.73,16669,25.75,4.26,4,4,1
46869,2317,62330,8851,2743,1932,10.73,16669,25,4.4,4,4,1
46869,2317,62330,8851,2743,1932,10.73,16669,23.75,4.7,4,4,1
46869,2317,62330,8851,2743,1932,10.73,16669,22.75,5.4,4,4,1
46869,2317,62330,8851,2743,1932,10.73,16669,20,7.52,4,4,2
46869,2317,62330,8851,2743,1932,10.73,16669,17.75,8.25,4,4,1
23364,1121,31083,3699,1119,1026,9.98,28711,25.5,4.18,1,1,1
23364,1121,31083,3699,1119,1026,9.98,28711,25.25,4.18,1,1,1
23364,1121,31083,3699,1119,1026,9.98,28711,25,4.4,1,1,2
23364,1121,31083,3699,1119,1026,9.98,28711,23.5,4.8,1,1,1
23364,1121,31083,3699,1119,1026,9.98,28711,23,5.14,1,1,1
23364,1121,31083,3699,1119,1026,9.98,28711,22.25,6.02,1,1,1
1077367,89081,1442518,194740,70683,69241,10.34,28077,26,4.21,5,1,2509
1077367,89081,1442518,194740,70683,69241,10.34,28077,25.75,4.26,5,1,1965
1077367,89081,1442518,194740,70683,69241,10.34,28077,25.5,4.18,5,1,2927
1077367,89081,1442518,194740,70683,69241,10.34,28077,25.25,4.18,5,1,2690
1077367,89081,1442518,194740,70683,69241,10.34,28077,25,4.4,5,1,2874
1077367,89081,1442518,194740,70683,69241,10.34,28077,24.75,4.45,5,1,2252
1077367,89081,1442518,194740,70683,69241,10.34,28077,24.5,4.56,5,1,1994
1077367,89081,1442518,194740,70683,69241,10.34,28077,24.25,4.6,5,1,2358
1077367,89081,1442518,194740,70683,69241,10.34,28077,24,4.59,5,1,2371
1077367,89081,1442518,194740,70683,69241,10.34,28077,23.75,4.7,5,1,1843
1077367,89081,1442518,194740,70683,69241,10.34,28077,23.5,4.8,5,1,1588
1077367,89081,1442518,194740,70683,69241,10.34,28077,23.25,4.93,5,1,1840
1077367,89081,1442518,194740,70683,69241,10.34,28077,23,5.14,5,1,1963
1077367,89081,1442518,194740,70683,69241,10.34,28077,22.75,5.4,5,1,1698
1077367,89081,1442518,194740,70683,69241,10.34,28077,22.5,5.67,5,1,1365
1077367,89081,1442518,194740,70683,69241,10.34,28077,22.25,6.02,5,1,1312
1077367,89081,1442518,194740,70683,69241,10.34,28077,22,6.2,5,1,1135
1077367,89081,1442518,194740,70683,69241,10.34,28077,21.75,6.32,5,1,843
1077367,89081,1442518,194740,70683,69241,10.34,28077,21.5,6.48,5,1,682
1077367,89081,1442518,194740,70683,69241,10.34,28077,21.25,6.48,5,1,702
1077367,89081,1442518,194740,70683,69241,10.34,28077,21,6.56,5,1,845
1077367,89081,1442518,194740,70683,69241,10.34,28077,20.75,6.8,5,1,740
1077367,89081,1442518,194740,70683,69241,10.34,28077,20.5,7.01,5,1,956
1077367,89081,1442518,194740,70683,69241,10.34,28077,20.25,7.41,5,1,834
1077367,89081,1442518,194740,70683,69241,10.34,28077,20,7.52,5,1,745
1077367,89081,1442518,194740,70683,69241,10.34,28077,19.75,7.73,5,1,445
1077367,89081,1442518,194740,70683,69241,10.34,28077,19.5,8.08,5,1,302
1077367,89081,1442518,194740,70683,69241,10.34,28077,19.25,8.06,5,1,370
1077367,89081,1442518,194740,70683,69241,10.34,28077,19,8.19,5,1,97
1077367,89081,1442518,194740,70683,69241,10.34,28077,18.75,8.17,5,1,142
1077367,89081,1442518,194740,70683,69241,10.34,28077,18.5,8.22,5,1,93
1077367,89081,1442518,194740,70683,69241,10.34,28077,18.25,8.14,5,1,66
1077367,89081,1442518,194740,70683,69241,10.34,28077,18,8.15,5,1,78
1077367,89081,1442518,194740,70683,69241,10.34,28077,17.75,8.25,5,1,72
1077367,89081,1442518,194740,70683,69241,10.34,28077,17.5,8.22,5,1,59
1077367,89081,1442518,194740,70683,69241,10.34,28077,17.25,8.25,5,1,49
1077367,89081,1442518,194740,70683,69241,10.34,28077,17,8.32,5,1,64
1077367,89081,1442518,194740,70683,69241,10.34,28077,16.75,8.2,5,1,44
1077367,89081,1442518,194740,70683,69241,10.34,28077,16.5,7.9,5,1,64
1077367,89081,1442518,194740,70683,69241,10.34,28077,16.25,8.02,5,1,60
1077367,89081,1442518,194740,70683,69241,10.34,28077,16,8.16,5,1,12
1077367,89081,1442518,194740,70683,69241,10.34,28077,15.75,7.85,5,1,12
1077367,89081,1442518,194740,70683,69241,10.34,28077,15.5,8.2,5,1,17
1077367,89081,1442518,194740,70683,69241,10.34,28077,15.25,8.08,5,1,19
1077367,89081,1442518,194740,70683,69241,10.34,28077,15,7.95,5,1,9
1077367,89081,1442518,194740,70683,69241,10.34,28077,14.75,8,5,1,8
1077367,89081,1442518,194740,70683,69241,10.34,28077,14.5,8.3,5,1,9
1077367,89081,1442518,194740,70683,69241,10.34,28077,14.25,8.42,5,1,4
1077367,89081,1442518,194740,70683,69241,10.34,28077,14,7.73,5,1,6
1077367,89081,1442518,194740,70683,69241,10.34,28077,13.75,8.32,5,1,3
1077367,89081,1442518,194740,70683,69241,10.34,28077,13.5,7.99,5,1,2
1077367,89081,1442518,194740,70683,69241,10.34,28077,13,8.22,5,1,3
1077367,89081,1442518,194740,70683,69241,10.34,28077,12.5,9.16,5,1,3
1077367,89081,1442518,194740,70683,69241,10.34,28077,12.25,9.03,5,1,1
2513,53,2501,223,45,60,9.44,21764,26,4.21,5,2,1
2513,53,2501,223,45,60,9.44,21764,23.5,4.8,5,2,1
6108,150,6690,602,107,67,9.44,21764,25.75,4.26,5,2,1
6108,150,6690,602,107,67,9.44,21764,24.25,4.6,5,2,1
6108,150,6690,602,107,67,9.44,21764,24,4.59,5,2,1
6108,150,6690,602,107,67,9.44,21764,23.75,4.7,5,2,1
6108,150,6690,602,107,67,9.44,21764,23.25,4.93,5,2,1
33562,3008,44306,4829,1108,798,15.28,40249,26,4.21,2,1,13
33562,3008,44306,4829,1108,798,15.28,40249,25.75,4.26,2,1,19
33562,3008,44306,4829,1108,798,15.28,40249,25.5,4.18,2,1,9
33562,3008,44306,4829,1108,798,15.28,40249,25.25,4.18,2,1,9
33562,3008,44306,4829,1108,798,15.28,40249,25,4.4,2,1,3
33562,3008,44306,4829,1108,798,15.28,40249,24.75,4.45,2,1,5
33562,3008,44306,4829,1108,798,15.28,40249,24.5,4.56,2,1,7
33562,3008,44306,4829,1108,798,15.28,40249,24.25,4.6,2,1,1
33562,3008,44306,4829,1108,798,15.28,40249,24,4.59,2,1,6
33562,3008,44306,4829,1108,798,15.28,40249,23.75,4.7,2,1,3
33562,3008,44306,4829,1108,798,15.28,40249,23.5,4.8,2,1,1
33562,3008,44306,4829,1108,798,15.28,40249,23.25,4.93,2,1,3
33562,3008,44306,4829,1108,798,15.28,40249,23,5.14,2,1,8
33562,3008,44306,4829,1108,798,15.28,40249,22.75,5.4,2,1,4
33562,3008,44306,4829,1108,798,15.28,40249,22.5,5.67,2,1,3
33562,3008,44306,4829,1108,798,15.28,40249,22.25,6.02,2,1,2
33562,3008,44306,4829,1108,798,15.28,40249,22,6.2,2,1,2
33562,3008,44306,4829,1108,798,15.28,40249,21.75,6.32,2,1,1
33562,3008,44306,4829,1108,798,15.28,40249,21,6.56,2,1,1
33562,3008,44306,4829,1108,798,15.28,40249,20.75,6.8,2,1,4
33562,3008,44306,4829,1108,798,15.28,40249,20,7.52,2,1,1
33562,3008,44306,4829,1108,798,15.28,40249,19.75,7.73,2,1,1
33562,3008,44306,4829,1108,798,15.28,40249,19.5,8.08,2,1,1
33562,3008,44306,4829,1108,798,15.28,40249,18.5,8.22,2,1,1
33562,3008,44306,4829,1108,798,15.28,40249,18.25,8.14,2,1,1
33562,3008,44306,4829,1108,798,15.28,40249,16,8.16,2,1,1
20877,227,25064,2531,652,501,9.98,28711,26,4.21,1,1,1
20877,227,25064,2531,652,501,9.98,28711,24.5,4.56,1,1,1
20877,227,25064,2531,652,501,9.98,28711,24,4.59,1,1,1
20877,227,25064,2531,652,501,9.98,28711,23,5.14,1,1,1
20877,227,25064,2531,652,501,9.98,28711,22,6.2,1,1,1
20877,227,25064,2531,652,501,9.98,28711,21,6.56,1,1,2
20877,227,25064,2531,652,501,9.98,28711,20.75,6.8,1,1,1
20877,227,25064,2531,652,501,9.98,28711,20.5,7.01,1,1,1
20877,227,25064,2531,652,501,9.98,28711,20.25,7.41,1,1,1
20877,227,25064,2531,652,501,9.98,28711,17.5,8.22,1,1,1
22338,312,18965,2086,398,284,9.53,15743,17,8.32,3,1,1
22338,312,18965,2086,398,284,9.53,15743,16.75,8.2,3,1,2
9389,577,10046,1125,251,161,9.53,15743,17.25,8.25,3,1,1
7242,381,11345,737,306,216,10.49,58636,20.5,7.01,4,2,1
5183,64,4828,377,53,43,9.44,21764,24.5,4.56,5,2,1
6463,138,6623,530,113,99,10.73,16669,26,4.21,4,4,1
6463,138,6623,530,113,99,10.73,16669,25.75,4.26,4,4,1
6463,138,6623,530,113,99,10.73,16669,22,6.2,4,4,1
6463,138,6623,530,113,99,10.73,16669,20,7.52,4,4,2
6463,138,6623,530,113,99,10.73,16669,19.75,7.73,4,4,2
6463,138,6623,530,113,99,10.73,16669,19,8.19,4,4,1
22209,300,10646,777,224,224,10.73,16669,26,4.21,4,4,1
22209,300,10646,777,224,224,10.73,16669,23.75,4.7,4,4,1
22209,300,10646,777,224,224,10.73,16669,23,5.14,4,4,1
22209,300,10646,777,224,224,10.73,16669,19.75,7.73,4,4,2
22209,300,10646,777,224,224,10.73,16669,15.75,7.85,4,4,1
22209,300,10646,777,224,224,10.73,16669,13.5,7.99,4,4,1
265680,32334,389658,42083,14028,12079,10.34,28077,26,4.21,5,1,788
265680,32334,389658,42083,14028,12079,10.34,28077,25.75,4.26,5,1,1432
265680,32334,389658,42083,14028,12079,10.34,28077,25.5,4.18,5,1,1071
265680,32334,389658,42083,14028,12079,10.34,28077,25.25,4.18,5,1,1097
265680,32334,389658,42083,14028,12079,10.34,28077,25,4.4,5,1,1074
265680,32334,389658,42083,14028,12079,10.34,28077,24.75,4.45,5,1,647
265680,32334,389658,42083,14028,12079,10.34,28077,24.5,4.56,5,1,453
265680,32334,389658,42083,14028,12079,10.34,28077,24.25,4.6,5,1,337
265680,32334,389658,42083,14028,12079,10.34,28077,24,4.59,5,1,413
265680,32334,389658,42083,14028,12079,10.34,28077,23.75,4.7,5,1,380
265680,32334,389658,42083,14028,12079,10.34,28077,23.5,4.8,5,1,372
265680,32334,389658,42083,14028,12079,10.34,28077,23.25,4.93,5,1,315
265680,32334,389658,42083,14028,12079,10.34,28077,23,5.14,5,1,333
265680,32334,389658,42083,14028,12079,10.34,28077,22.75,5.4,5,1,255
265680,32334,389658,42083,14028,12079,10.34,28077,22.5,5.67,5,1,235
265680,32334,389658,42083,14028,12079,10.34,28077,22.25,6.02,5,1,269
265680,32334,389658,42083,14028,12079,10.34,28077,22,6.2,5,1,342
265680,32334,389658,42083,14028,12079,10.34,28077,21.75,6.32,5,1,299
265680,32334,389658,42083,14028,12079,10.34,28077,21.5,6.48,5,1,287
265680,32334,389658,42083,14028,12079,10.34,28077,21.25,6.48,5,1,266
265680,32334,389658,42083,14028,12079,10.34,28077,21,6.56,5,1,367
265680,32334,389658,42083,14028,12079,10.34,28077,20.75,6.8,5,1,189
265680,32334,389658,42083,14028,12079,10.34,28077,20.5,7.01,5,1,100
265680,32334,389658,42083,14028,12079,10.34,28077,20.25,7.41,5,1,132
265680,32334,389658,42083,14028,12079,10.34,28077,20,7.52,5,1,126
265680,32334,389658,42083,14028,12079,10.34,28077,19.75,7.73,5,1,122
265680,32334,389658,42083,14028,12079,10.34,28077,19.5,8.08,5,1,57
265680,32334,389658,42083,14028,12079,10.34,28077,19.25,8.06,5,1,56
265680,32334,389658,42083,14028,12079,10.34,28077,19,8.19,5,1,47
265680,32334,389658,42083,14028,12079,10.34,28077,18.75,8.17,5,1,29
265680,32334,389658,42083,14028,12079,10.34,28077,18.5,8.22,5,1,35
265680,32334,389658,42083,14028,12079,10.34,28077,18.25,8.14,5,1,17
265680,32334,389658,42083,14028,12079,10.34,28077,18,8.15,5,1,10
265680,32334,389658,42083,14028,12079,10.34,28077,17.75,8.25,5,1,1
265680,32334,389658,42083,14028,12079,10.34,28077,17.5,8.22,5,1,5
265680,32334,389658,42083,14028,12079,10.34,28077,17.25,8.25,5,1,4
265680,32334,389658,42083,14028,12079,10.34,28077,16.75,8.2,5,1,2
265680,32334,389658,42083,14028,12079,10.34,28077,16.5,7.9,5,1,4
265680,32334,389658,42083,14028,12079,10.34,28077,15.75,7.85,5,1,1
265680,32334,389658,42083,14028,12079,10.34,28077,15.25,8.08,5,1,1
265680,32334,389658,42083,14028,12079,10.34,28077,9.75,7.7,5,1,4
95205,10452,155208,28713,12261,10865,16.02,4438,26,4.21,2,1,106
95205,10452,155208,28713,12261,10865,16.02,4438,25.75,4.26,2,1,69
95205,10452,155208,28713,12261,10865,16.02,4438,25.5,4.18,2,1,39
95205,10452,155208,28713,12261,10865,16.02,4438,25.25,4.18,2,1,10
95205,10452,155208,28713,12261,10865,16.02,4438,25,4.4,2,1,13
95205,10452,155208,28713,12261,10865,16.02,4438,24.75,4.45,2,1,10
95205,10452,155208,28713,12261,10865,16.02,4438,24.5,4.56,2,1,24
95205,10452,155208,28713,12261,10865,16.02,4438,24.25,4.6,2,1,6
95205,10452,155208,28713,12261,10865,16.02,4438,24,4.59,2,1,9
95205,10452,155208,28713,12261,10865,16.02,4438,23.75,4.7,2,1,8
95205,10452,155208,28713,12261,10865,16.02,4438,23.5,4.8,2,1,5
95205,10452,155208,28713,12261,10865,16.02,4438,23,5.14,2,1,9
95205,10452,155208,28713,12261,10865,16.02,4438,22.75,5.4,2,1,12
95205,10452,155208,28713,12261,10865,16.02,4438,22.5,5.67,2,1,3
95205,10452,155208,28713,12261,10865,16.02,4438,22.25,6.02,2,1,3
95205,10452,155208,28713,12261,10865,16.02,4438,22,6.2,2,1,6
95205,10452,155208,28713,12261,10865,16.02,4438,21.75,6.32,2,1,5
95205,10452,155208,28713,12261,10865,16.02,4438,21.5,6.48,2,1,3
95205,10452,155208,28713,12261,10865,16.02,4438,21.25,6.48,2,1,1
95205,10452,155208,28713,12261,10865,16.02,4438,21,6.56,2,1,4
95205,10452,155208,28713,12261,10865,16.02,4438,20.75,6.8,2,1,25
95205,10452,155208,28713,12261,10865,16.02,4438,20.5,7.01,2,1,6
95205,10452,155208,28713,12261,10865,16.02,4438,20,7.52,2,1,6
95205,10452,155208,28713,12261,10865,16.02,4438,19.75,7.73,2,1,11
95205,10452,155208,28713,12261,10865,16.02,4438,19.5,8.08,2,1,4
95205,10452,155208,28713,12261,10865,16.02,4438,19.25,8.06,2,1,3
95205,10452,155208,28713,12261,10865,16.02,4438,18.75,8.17,2,1,2
56040,2975,75183,10601,3158,2481,10.73,16669,26,4.21,4,4,2
56040,2975,75183,10601,3158,2481,10.73,16669,25.75,4.26,4,4,1
56040,2975,75183,10601,3158,2481,10.73,16669,25.25,4.18,4,4,1
56040,2975,75183,10601,3158,2481,10.73,16669,25,4.4,4,4,3
56040,2975,75183,10601,3158,2481,10.73,16669,24.5,4.56,4,4,1
56040,2975,75183,10601,3158,2481,10.73,16669,23.75,4.7,4,4,1
56040,2975,75183,10601,3158,2481,10.73,16669,23.25,4.93,4,4,1
56040,2975,75183,10601,3158,2481,10.73,16669,23,5.14,4,4,1
56040,2975,75183,10601,3158,2481,10.73,16669,22.75,5.4,4,4,1
56040,2975,75183,10601,3158,2481,10.73,16669,20,7.52,4,4,2
56040,2975,75183,10601,3158,2481,10.73,16669,19.75,7.73,4,4,1
56040,2975,75183,10601,3158,2481,10.73,16669,18.5,8.22,4,4,1
56040,2975,75183,10601,3158,2481,10.73,16669,17.5,8.22,4,4,1
56040,2975,75183,10601,3158,2481,10.73,16669,17,8.32,4,4,1
56040,2975,75183,10601,3158,2481,10.73,16669,16.5,7.9,4,4,1
56040,2975,75183,10601,3158,2481,10.73,16669,15.25,8.08,4,4,1
56040,2975,75183,10601,3158,2481,10.73,16669,13.5,7.99,4,4,1
5989,128,6488,753,117,91,9.44,21764,26,4.21,5,2,1
5989,128,6488,753,117,91,9.44,21764,24.5,4.56,5,2,1
5989,128,6488,753,117,91,9.44,21764,24.25,4.6,5,2,2
5989,128,6488,753,117,91,9.44,21764,23.75,4.7,5,2,1
5989,128,6488,753,117,91,9.44,21764,23.25,4.93,5,2,1
5989,128,6488,753,117,91,9.44,21764,22.75,5.4,5,2,2
5989,128,6488,753,117,91,9.44,21764,21,6.56,5,2,1
8131,159,10940,886,274,131,9.98,28711,25,4.4,1,1,1
8131,159,10940,886,274,131,9.98,28711,23.5,4.8,1,1,1
11300,344,11951,1613,406,251,9.44,21764,25.5,4.18,5,2,1
11300,344,11951,1613,406,251,9.44,21764,24.5,4.56,5,2,5
11300,344,11951,1613,406,251,9.44,21764,24.25,4.6,5,2,1
11300,344,11951,1613,406,251,9.44,21764,24,4.59,5,2,2
11300,344,11951,1613,406,251,9.44,21764,23.75,4.7,5,2,3
11300,344,11951,1613,406,251,9.44,21764,23.5,4.8,5,2,1
11300,344,11951,1613,406,251,9.44,21764,23.25,4.93,5,2,1
11300,344,11951,1613,406,251,9.44,21764,23,5.14,5,2,1
11300,344,11951,1613,406,251,9.44,21764,21.75,6.32,5,2,2
13915,275,16696,1219,351,167,9.98,28711,25.75,4.26,1,1,1
13915,275,16696,1219,351,167,9.98,28711,23.75,4.7,1,1,1
13915,275,16696,1219,351,167,9.98,28711,22.75,5.4,1,1,1
13915,275,16696,1219,351,167,9.98,28711,21.75,6.32,1,1,1
13915,275,16696,1219,351,167,9.98,28711,21.5,6.48,1,1,1
531478,36626,881279,100466,38776,48470,8.7,117144,23,5.14,4,5,3
531478,36626,881279,100466,38776,48470,8.7,117144,22.75,5.4,4,5,18
531478,36626,881279,100466,38776,48470,8.7,117144,22.5,5.67,4,5,23
531478,36626,881279,100466,38776,48470,8.7,117144,22.25,6.02,4,5,1
531478,36626,881279,100466,38776,48470,8.7,117144,22,6.2,4,5,23
531478,36626,881279,100466,38776,48470,8.7,117144,21.75,6.32,4,5,8
531478,36626,881279,100466,38776,48470,8.7,117144,21.25,6.48,4,5,23
531478,36626,881279,100466,38776,48470,8.7,117144,21,6.56,4,5,21
531478,36626,881279,100466,38776,48470,8.7,117144,20.75,6.8,4,5,11
531478,36626,881279,100466,38776,48470,8.7,117144,20.5,7.01,4,5,7
531478,36626,881279,100466,38776,48470,8.7,117144,20.25,7.41,4,5,27
531478,36626,881279,100466,38776,48470,8.7,117144,20,7.52,4,5,3
4830,194,2652,355,88,66,9.53,15743,17.25,8.25,3,1,1
4830,194,2652,355,88,66,9.53,15743,16.75,8.2,3,1,1
24766,3871,32459,6200,2045,1655,10.73,16669,25.75,4.26,4,4,2
24766,3871,32459,6200,2045,1655,10.73,16669,25.5,4.18,4,4,1
24766,3871,32459,6200,2045,1655,10.73,16669,23.5,4.8,4,4,1
24766,3871,32459,6200,2045,1655,10.73,16669,22,6.2,4,4,1
24766,3871,32459,6200,2045,1655,10.73,16669,20,7.52,4,4,2
15694,187,16064,1510,514,402,8.7,117144,23.5,4.8,4,5,1
26621,1155,34527,2175,518,794,8.75,15916,25.5,4.18,1,1,1
26621,1155,34527,2175,518,794,8.75,15916,25,4.4,1,1,1
26621,1155,34527,2175,518,794,8.75,15916,24.75,4.45,1,1,3
26621,1155,34527,2175,518,794,8.75,15916,24.5,4.56,1,1,3
26621,1155,34527,2175,518,794,8.75,15916,23.5,4.8,1,1,1
26621,1155,34527,2175,518,794,8.75,15916,23.25,4.93,1,1,1
26621,1155,34527,2175,518,794,8.75,15916,21.75,6.32,1,1,2
26621,1155,34527,2175,518,794,8.75,15916,21,6.56,1,1,1
26621,1155,34527,2175,518,794,8.75,15916,12.25,9.03,1,1,1
26621,1155,34527,2175,518,794,8.75,15916,12,9.09,1,1,2
26621,1155,34527,2175,518,794,8.75,15916,11.75,8.85,1,1,3
26621,1155,34527,2175,518,794,8.75,15916,11.5,9.98,1,1,2
26621,1155,34527,2175,518,794,8.75,15916,11.25,10.52,1,1,1
26621,1155,34527,2175,518,794,8.75,15916,10.25,7.18,1,1,1
26621,1155,34527,2175,518,794,8.75,15916,9.25,10.62,1,1,1
19571,601,26794,2840,509,482,8.75,15916,25.25,4.18,1,1,1
19571,601,26794,2840,509,482,8.75,15916,24.25,4.6,1,1,1
19571,601,26794,2840,509,482,8.75,15916,24,4.59,1,1,1
19571,601,26794,2840,509,482,8.75,15916,23,5.14,1,1,1
19571,601,26794,2840,509,482,8.75,15916,22.25,6.02,1,1,1
19571,601,26794,2840,509,482,8.75,15916,21.5,6.48,1,1,2
19571,601,26794,2840,509,482,8.75,15916,21.25,6.48,1,1,1
19571,601,26794,2840,509,482,8.75,15916,21,6.56,1,1,2
19571,601,26794,2840,509,482,8.75,15916,20.75,6.8,1,1,2
19571,601,26794,2840,509,482,8.75,15916,13,8.22,1,1,1
5461,816,7380,967,295,347,10.31,42344,23.75,4.7,2,1,1
5461,816,7380,967,295,347,10.31,42344,23.5,4.8,2,1,3
5461,816,7380,967,295,347,10.31,42344,22.75,5.4,2,1,2
5461,816,7380,967,295,347,10.31,42344,22.5,5.67,2,1,1
5461,816,7380,967,295,347,10.31,42344,22.25,6.02,2,1,3
5461,816,7380,967,295,347,10.31,42344,22,6.2,2,1,3
5461,816,7380,967,295,347,10.31,42344,21.75,6.32,2,1,3
5461,816,7380,967,295,347,10.31,42344,21.5,6.48,2,1,3
5461,816,7380,967,295,347,10.31,42344,21.25,6.48,2,1,2
5461,816,7380,967,295,347,10.31,42344,21,6.56,2,1,7
5461,816,7380,967,295,347,10.31,42344,20.75,6.8,2,1,3
5461,816,7380,967,295,347,10.31,42344,20.5,7.01,2,1,4
5461,816,7380,967,295,347,10.31,42344,20.25,7.41,2,1,2
5060,157,2669,280,53,43,10.31,42344,23.75,4.7,2,1,1
5060,157,2669,280,53,43,10.31,42344,21.75,6.32,2,1,3
5060,157,2669,280,53,43,10.31,42344,21,6.56,2,1,1
19557,776,23422,2483,398,422,9.62,8404,26,4.21,1,2,2
19557,776,23422,2483,398,422,9.62,8404,25.75,4.26,1,2,1
19557,776,23422,2483,398,422,9.62,8404,24.5,4.56,1,2,5
19557,776,23422,2483,398,422,9.62,8404,24.25,4.6,1,2,3
19557,776,23422,2483,398,422,9.62,8404,23.5,4.8,1,2,1
19557,776,23422,2483,398,422,9.62,8404,23,5.14,1,2,1
19557,776,23422,2483,398,422,9.62,8404,22.75,5.4,1,2,1
19557,776,23422,2483,398,422,9.62,8404,22.25,6.02,1,2,3
19557,776,23422,2483,398,422,9.62,8404,21.75,6.32,1,2,4
19557,776,23422,2483,398,422,9.62,8404,21.5,6.48,1,2,1
19557,776,23422,2483,398,422,9.62,8404,21,6.56,1,2,1
19557,776,23422,2483,398,422,9.62,8404,20.5,7.01,1,2,1
3806,12,4355,213,96,48,8.19,14707,21.25,6.48,5,1,1
104898,17195,278085,33648,16963,26696,13.74,18767,26,4.21,2,1,63
104898,17195,278085,33648,16963,26696,13.74,18767,25.75,4.26,2,1,48
104898,17195,278085,33648,16963,26696,13.74,18767,25.5,4.18,2,1,50
104898,17195,278085,33648,16963,26696,13.74,18767,25.25,4.18,2,1,86
104898,17195,278085,33648,16963,26696,13.74,18767,25,4.4,2,1,57
104898,17195,278085,33648,16963,26696,13.74,18767,24.75,4.45,2,1,52
104898,17195,278085,33648,16963,26696,13.74,18767,24.5,4.56,2,1,45
104898,17195,278085,33648,16963,26696,13.74,18767,24.25,4.6,2,1,30
104898,17195,278085,33648,16963,26696,13.74,18767,24,4.59,2,1,56
104898,17195,278085,33648,16963,26696,13.74,18767,23.75,4.7,2,1,31
104898,17195,278085,33648,16963,26696,13.74,18767,23.5,4.8,2,1,57
104898,17195,278085,33648,16963,26696,13.74,18767,23.25,4.93,2,1,41
104898,17195,278085,33648,16963,26696,13.74,18767,23,5.14,2,1,30
