"sfh_qty","th_qty","households","hhincome_below_10k","hhincome_10_below_15k","hhincome_15_below_25k","hhincome_25_below_35k","hhincome_35_below_50k","hhincome_50_below_75k","hhincome_75_below_100k","hhincome_100_below_150k","hhincome_150_below_200k","hhincome_above_200k","avg_rtl_price","dem_share","year_since_1990","count"
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,21.75,149
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,21.5,112
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,21.25,98
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,21,81
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,20.75,61
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,20.5,48
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,20.25,51
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,20,48
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,19.75,21
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,19.5,8
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,19.25,8
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,19,7
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,18.75,7
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,18.5,14
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,18.25,14
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,18,10
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,17.75,15
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,17.5,11
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,17.25,3
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,17,5
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,16.75,19
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,16.5,19
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,16.25,13
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,16,18
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,15.75,8
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,15.5,1
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,15.25,1
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,15,2
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,14.75,8
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,14.5,3
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,14.25,4
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,13.75,1
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,13.25,1
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,13,1
115179,26345,164659,5763,3952,10703,12020,17948,27827,24370,31944,15643,14325,13.74,0.58840753276937363937,12.25,1
14261,473,19068,1449,1201,2078,1983,2746,3814,2536,2117,667,496,9.53,0.55270634247131313877,16.75,1
14261,473,19068,1449,1201,2078,1983,2746,3814,2536,2117,667,496,9.53,0.55270634247131313877,16.25,1
14261,473,19068,1449,1201,2078,1983,2746,3814,2536,2117,667,496,9.53,0.55270634247131313877,14.25,1
132609,19156,175185,9460,8409,19621,20321,26628,33636,20847,19971,7533,8759,10.49,0.53264652853437719949,20.5,20
132609,19156,175185,9460,8409,19621,20321,26628,33636,20847,19971,7533,8759,10.49,0.53264652853437719949,20.25,5
132609,19156,175185,9460,8409,19621,20321,26628,33636,20847,19971,7533,8759,10.49,0.53264652853437719949,20,10
132609,19156,175185,9460,8409,19621,20321,26628,33636,20847,19971,7533,8759,10.49,0.53264652853437719949,19.75,12
132609,19156,175185,9460,8409,19621,20321,26628,33636,20847,19971,7533,8759,10.49,0.53264652853437719949,19.5,1
132609,19156,175185,9460,8409,19621,20321,26628,33636,20847,19971,7533,8759,10.49,0.53264652853437719949,17.5,1
132609,19156,175185,9460,8409,19621,20321,26628,33636,20847,19971,7533,8759,10.49,0.53264652853437719949,17,2
12341,913,14916,835,865,1507,1909,2387,3132,1551,1686,433,612,10.31,0.37455983196392166553,24.25,2
12341,913,14916,835,865,1507,1909,2387,3132,1551,1686,433,612,10.31,0.37455983196392166553,23.75,1
12341,913,14916,835,865,1507,1909,2387,3132,1551,1686,433,612,10.31,0.37455983196392166553,23.5,2
12341,913,14916,835,865,1507,1909,2387,3132,1551,1686,433,612,10.31,0.37455983196392166553,23,1
12341,913,14916,835,865,1507,1909,2387,3132,1551,1686,433,612,10.31,0.37455983196392166553,22.75,2
12341,913,14916,835,865,1507,1909,2387,3132,1551,1686,433,612,10.31,0.37455983196392166553,22.25,3
12341,913,14916,835,865,1507,1909,2387,3132,1551,1686,433,612,10.31,0.37455983196392166553,22,1
12341,913,14916,835,865,1507,1909,2387,3132,1551,1686,433,612,10.31,0.37455983196392166553,21.75,6
12341,913,14916,835,865,1507,1909,2387,3132,1551,1686,433,612,10.31,0.37455983196392166553,21.25,8
12341,913,14916,835,865,1507,1909,2387,3132,1551,1686,433,612,10.31,0.37455983196392166553,21,11
12341,913,14916,835,865,1507,1909,2387,3132,1551,1686,433,612,10.31,0.37455983196392166553,20.75,7
12341,913,14916,835,865,1507,1909,2387,3132,1551,1686,433,612,10.31,0.37455983196392166553,20.5,5
12341,913,14916,835,865,1507,1909,2387,3132,1551,1686,433,612,10.31,0.37455983196392166553,20.25,3
12341,913,14916,835,865,1507,1909,2387,3132,1551,1686,433,612,10.31,0.37455983196392166553,19.75,1
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,26,217
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,25.75,226
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,25.5,196
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,25.25,147
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,25,159
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,24.75,155
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,24.5,95
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,24.25,91
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,24,85
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,23.75,47
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,23.5,81
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,23.25,76
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,23,53
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,22.75,32
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,22.5,18
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,22.25,13
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,22,12
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,21.75,11
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,21.5,15
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,21.25,28
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,21,24
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,20.75,17
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,20.5,17
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,20.25,23
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,20,27
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,19.75,16
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,19.5,24
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,19.25,20
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,19,14
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,18.75,9
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,18.5,13
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,18.25,12
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,18,12
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,17.75,9
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,17.5,5
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,17.25,6
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,17,5
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,16.75,6
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,16.5,3
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,16.25,2
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,16,1
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,15.75,1
210931,24787,334320,17050,10364,23737,22734,31426,45802,38781,53157,30089,60512,17.77,0.44094508347179162901,15.5,1
13152,643,19539,1641,1505,2833,1973,2970,3576,2247,1895,586,332,15.28,0.46955433746425166826,26,36
13152,643,19539,1641,1505,2833,1973,2970,3576,2247,1895,586,332,15.28,0.46955433746425166826,25.75,35
13152,643,19539,1641,1505,2833,1973,2970,3576,2247,1895,586,332,15.28,0.46955433746425166826,25.5,34
13152,643,19539,1641,1505,2833,1973,2970,3576,2247,1895,586,332,15.28,0.46955433746425166826,25.25,38
13152,643,19539,1641,1505,2833,1973,2970,3576,2247,1895,586,332,15.28,0.46955433746425166826,25,48
13152,643,19539,1641,1505,2833,1973,2970,3576,2247,1895,586,332,15.28,0.46955433746425166826,24.75,8
13152,643,19539,1641,1505,2833,1973,2970,3576,2247,1895,586,332,15.28,0.46955433746425166826,24.5,13
13152,643,19539,1641,1505,2833,1973,2970,3576,2247,1895,586,332,15.28,0.46955433746425166826,24.25,2
13152,643,19539,1641,1505,2833,1973,2970,3576,2247,1895,586,332,15.28,0.46955433746425166826,24,10
13152,643,19539,1641,1505,2833,1973,2970,3576,2247,1895,586,332,15.28,0.46955433746425166826,23.75,9
13152,643,19539,1641,1505,2833,1973,2970,3576,2247,1895,586,332,15.28,0.46955433746425166826,23.5,5
13152,643,19539,1641,1505,2833,1973,2970,3576,2247,1895,586,332,15.28,0.46955433746425166826,23,4
13152,643,19539,1641,1505,2833,1973,2970,3576,2247,1895,586,332,15.28,0.46955433746425166826,22.75,1
13152,643,19539,1641,1505,2833,1973,2970,3576,2247,1895,586,332,15.28,0.46955433746425166826,22.25,1
13152,643,19539,1641,1505,2833,1973,2970,3576,2247,1895,586,332,15.28,0.46955433746425166826,21.75,1
13152,643,19539,1641,1505,2833,1973,2970,3576,2247,1895,586,332,15.28,0.46955433746425166826,21.5,1
13152,643,19539,1641,1505,2833,1973,2970,3576,2247,1895,586,332,15.28,0.46955433746425166826,21,3
13152,643,19539,1641,1505,2833,1973,2970,3576,2247,1895,586,332,15.28,0.46955433746425166826,20.5,1
13152,643,19539,1641,1505,2833,1973,2970,3576,2247,1895,586,332,15.28,0.46955433746425166826,20.25,1
13152,643,19539,1641,1505,2833,1973,2970,3576,2247,1895,586,332,15.28,0.46955433746425166826,20,1
13152,643,19539,1641,1505,2833,1973,2970,3576,2247,1895,586,332,15.28,0.46955433746425166826,19.75,2
13152,643,19539,1641,1505,2833,1973,2970,3576,2247,1895,586,332,15.28,0.46955433746425166826,19,1
13152,643,19539,1641,1505,2833,1973,2970,3576,2247,1895,586,332,15.28,0.46955433746425166826,18.75,2
13152,643,19539,1641,1505,2833,1973,2970,3576,2247,1895,586,332,15.28,0.46955433746425166826,18,1
33096,2537,46701,2055,2148,5231,4950,7005,10695,6211,5791,1728,934,10.73,0.44816032368188140094,26,3
33096,2537,46701,2055,2148,5231,4950,7005,10695,6211,5791,1728,934,10.73,0.44816032368188140094,25.75,2
33096,2537,46701,2055,2148,5231,4950,7005,10695,6211,5791,1728,934,10.73,0.44816032368188140094,25.5,1
33096,2537,46701,2055,2148,5231,4950,7005,10695,6211,5791,1728,934,10.73,0.44816032368188140094,25,1
33096,2537,46701,2055,2148,5231,4950,7005,10695,6211,5791,1728,934,10.73,0.44816032368188140094,24.75,1
33096,2537,46701,2055,2148,5231,4950,7005,10695,6211,5791,1728,934,10.73,0.44816032368188140094,24.5,1
33096,2537,46701,2055,2148,5231,4950,7005,10695,6211,5791,1728,934,10.73,0.44816032368188140094,23.75,1
33096,2537,46701,2055,2148,5231,4950,7005,10695,6211,5791,1728,934,10.73,0.44816032368188140094,23,1
33096,2537,46701,2055,2148,5231,4950,7005,10695,6211,5791,1728,934,10.73,0.44816032368188140094,22.75,1
33096,2537,46701,2055,2148,5231,4950,7005,10695,6211,5791,1728,934,10.73,0.44816032368188140094,22.5,1
33096,2537,46701,2055,2148,5231,4950,7005,10695,6211,5791,1728,934,10.73,0.44816032368188140094,22.25,1
33096,2537,46701,2055,2148,5231,4950,7005,10695,6211,5791,1728,934,10.73,0.44816032368188140094,22,3
33096,2537,46701,2055,2148,5231,4950,7005,10695,6211,5791,1728,934,10.73,0.44816032368188140094,20,1
33096,2537,46701,2055,2148,5231,4950,7005,10695,6211,5791,1728,934,10.73,0.44816032368188140094,19.75,1
33096,2537,46701,2055,2148,5231,4950,7005,10695,6211,5791,1728,934,10.73,0.44816032368188140094,17.5,1
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,26,512
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,25.75,521
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,25.5,484
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,25.25,373
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,25,476
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,24.75,454
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,24.5,358
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,24.25,176
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,24,163
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,23.75,136
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,23.5,122
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,23.25,116
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,23,95
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,22.75,58
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,22.5,43
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,22.25,55
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,22,58
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,21.75,39
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,21.5,33
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,21.25,48
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,21,39
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,20.75,41
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,20.5,28
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,20.25,35
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,20,48
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,19.75,41
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,19.5,45
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,19.25,39
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,19,27
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,18.75,22
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,18.5,29
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,18.25,22
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,18,35
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,17.75,24
60767,3395,85318,7167,6740,11859,9641,11945,14589,8788,9129,3157,2389,15.42,0.46416202271852685889,17.5,4
